n_threads,time,n_points,dimensionality
3,0.496272,30000,2048
3,0.496628,30000,2048
3,0.495662,30000,2048
3,0.495048,30000,2048
3,0.495071,30000,2048
3,0.494924,30000,2048
3,0.495083,30000,2048
3,0.495507,30000,2048
3,0.495026,30000,2048
3,0.495742,30000,2048
3,0.495033,30000,2048
3,0.496895,30000,2048
3,0.497503,30000,2048
3,0.498638,30000,2048
3,0.496877,30000,2048
3,0.494931,30000,2048
3,0.495571,30000,2048
3,0.494981,30000,2048
3,0.495301,30000,2048
3,0.543224,30000,2048
3,0.496099,30000,2048
3,0.503663,30000,2048
3,0.495795,30000,2048
4,0.669505,30000,2048
4,0.496786,30000,2048
4,0.499785,30000,2048
4,0.497029,30000,2048
4,0.496956,30000,2048
4,0.499023,30000,2048
4,0.498451,30000,2048
4,0.49824,30000,2048
4,0.502496,30000,2048
4,0.500733,30000,2048
4,0.496587,30000,2048
4,0.497066,30000,2048
4,0.497,30000,2048
4,0.496534,30000,2048
4,0.496611,30000,2048
4,0.496642,30000,2048
4,0.49808,30000,2048
4,0.498271,30000,2048
4,0.496707,30000,2048
4,0.496723,30000,2048
4,0.499635,30000,2048
4,0.497661,30000,2048
4,0.499005,30000,2048
4,0.499333,30000,2048
4,0.496672,30000,2048
4,0.552499,30000,2048
4,0.499129,30000,2048
4,0.497293,30000,2048
4,0.498903,30000,2048
4,0.497092,30000,2048
4,0.498827,30000,2048
4,0.498022,30000,2048
4,0.498939,30000,2048
4,0.498177,30000,2048
4,0.498944,30000,2048
4,0.499057,30000,2048
4,0.499805,30000,2048
4,0.498616,30000,2048
4,0.496885,30000,2048
4,0.496706,30000,2048
4,0.497044,30000,2048
4,0.498118,30000,2048
4,0.497904,30000,2048
4,0.497142,30000,2048
4,0.545418,30000,2048
4,0.49825,30000,2048
4,0.496912,30000,2048
4,0.504595,30000,2048
4,0.497563,30000,2048
4,0.499158,30000,2048
5,0.583982,30000,2048
5,0.500143,30000,2048
5,0.500073,30000,2048
5,0.497816,30000,2048
5,0.498493,30000,2048
5,0.499996,30000,2048
5,0.499132,30000,2048
5,0.49765,30000,2048
5,0.497517,30000,2048
5,0.500214,30000,2048
5,0.501993,30000,2048
5,0.499851,30000,2048
5,0.498313,30000,2048
5,0.540443,30000,2048
5,0.505547,30000,2048
5,0.504866,30000,2048
5,0.498728,30000,2048
5,0.497837,30000,2048
5,0.499987,30000,2048
5,0.500247,30000,2048
5,0.498828,30000,2048
5,0.497242,30000,2048
5,0.499917,30000,2048
5,0.500256,30000,2048
5,0.499878,30000,2048
5,0.499678,30000,2048
5,0.500015,30000,2048
5,0.499815,30000,2048
5,0.497953,30000,2048
5,0.498166,30000,2048
5,0.497839,30000,2048
5,0.497713,30000,2048
5,0.498142,30000,2048
5,0.49867,30000,2048
5,0.497886,30000,2048
5,0.497781,30000,2048
5,0.497538,30000,2048
5,0.497665,30000,2048
5,0.49786,30000,2048
5,0.497445,30000,2048
5,0.534954,30000,2048
5,0.510427,30000,2048
5,0.498874,30000,2048
5,0.505341,30000,2048
5,0.49873,30000,2048
5,0.497767,30000,2048
5,0.499258,30000,2048
5,0.498695,30000,2048
5,0.499715,30000,2048
5,0.498076,30000,2048
6,0.584036,30000,2048
6,0.498232,30000,2048
6,0.49902,30000,2048
6,0.498153,30000,2048
6,0.497908,30000,2048
6,0.498131,30000,2048
6,0.498731,30000,2048
6,0.498084,30000,2048
6,0.498264,30000,2048
6,0.49818,30000,2048
6,0.498175,30000,2048
6,0.501413,30000,2048
6,0.499055,30000,2048
6,0.50017,30000,2048
6,0.500107,30000,2048
6,0.500232,30000,2048
6,0.502729,30000,2048
6,0.499954,30000,2048
6,0.498442,30000,2048
6,0.546422,30000,2048
6,0.498621,30000,2048
6,0.498298,30000,2048
6,0.498089,30000,2048
6,0.498202,30000,2048
6,0.49797,30000,2048
6,0.498419,30000,2048
6,0.498055,30000,2048
6,0.497988,30000,2048
6,0.497847,30000,2048
6,0.498139,30000,2048
6,0.498931,30000,2048
6,0.505673,30000,2048
6,0.499282,30000,2048
6,0.498204,30000,2048
6,0.498186,30000,2048
6,0.498386,30000,2048
6,0.504769,30000,2048
6,0.499362,30000,2048
6,0.49809,30000,2048
6,0.500462,30000,2048
6,0.500525,30000,2048
6,0.498324,30000,2048
6,0.50035,30000,2048
6,0.499754,30000,2048
6,0.501138,30000,2048
6,0.500181,30000,2048
6,0.498002,30000,2048
6,0.498042,30000,2048
6,0.498055,30000,2048
6,0.546963,30000,2048
7,0.582678,30000,2048
7,0.498876,30000,2048
7,0.498977,30000,2048
7,0.498742,30000,2048
7,0.507299,30000,2048
7,0.500546,30000,2048
7,0.502377,30000,2048
7,0.501225,30000,2048
7,0.499141,30000,2048
7,0.499484,30000,2048
7,0.498868,30000,2048
7,0.501353,30000,2048
7,0.502288,30000,2048
7,0.500748,30000,2048
7,0.498856,30000,2048
7,0.499609,30000,2048
7,0.49874,30000,2048
7,0.498994,30000,2048
7,0.499181,30000,2048
7,0.498966,30000,2048
7,0.499134,30000,2048
7,0.498792,30000,2048
7,0.49899,30000,2048
7,0.499696,30000,2048
7,0.498885,30000,2048
7,0.501288,30000,2048
7,0.500798,30000,2048
7,0.501424,30000,2048
7,0.501528,30000,2048
7,0.499301,30000,2048
7,0.539344,30000,2048
7,0.507819,30000,2048
7,0.499736,30000,2048
7,0.499315,30000,2048
7,0.499147,30000,2048
7,0.498977,30000,2048
7,0.49896,30000,2048
7,0.499607,30000,2048
7,0.49997,30000,2048
7,0.498967,30000,2048
7,0.498925,30000,2048
7,0.498914,30000,2048
7,0.512573,30000,2048
7,0.500348,30000,2048
7,0.499175,30000,2048
7,0.499345,30000,2048
7,0.501134,30000,2048
7,0.500619,30000,2048
7,0.498865,30000,2048
7,0.499174,30000,2048
8,0.584925,30000,2048
8,0.500892,30000,2048
8,0.500635,30000,2048
8,0.50211,30000,2048
8,0.504019,30000,2048
8,0.500798,30000,2048
8,0.501559,30000,2048
8,0.501347,30000,2048
8,0.500495,30000,2048
8,0.503372,30000,2048
8,0.528712,30000,2048
8,0.501196,30000,2048
8,0.500644,30000,2048
8,0.500429,30000,2048
8,0.500711,30000,2048
8,0.500622,30000,2048
8,0.502131,30000,2048
8,0.500958,30000,2048
8,0.500907,30000,2048
8,0.500514,30000,2048
8,0.50087,30000,2048
8,0.500612,30000,2048
8,0.505533,30000,2048
8,0.504533,30000,2048
8,0.501103,30000,2048
8,0.500933,30000,2048
8,0.546938,30000,2048
8,0.50171,30000,2048
8,0.509052,30000,2048
8,0.501999,30000,2048
8,0.502976,30000,2048
8,0.500899,30000,2048
8,0.500625,30000,2048
8,0.500661,30000,2048
8,0.502717,30000,2048
8,0.503344,30000,2048
8,0.502632,30000,2048
8,0.501726,30000,2048
8,0.502571,30000,2048
8,0.504193,30000,2048
8,0.502215,30000,2048
8,0.502479,30000,2048
8,0.505601,30000,2048
8,0.504065,30000,2048
8,0.519553,30000,2048
8,0.50466,30000,2048
8,0.502206,30000,2048
8,0.502308,30000,2048
8,0.503135,30000,2048
8,0.500546,30000,2048
9,0.588224,30000,2048
9,0.540394,30000,2048
9,0.502797,30000,2048
9,0.500878,30000,2048
9,0.502791,30000,2048
9,0.500975,30000,2048
9,0.501051,30000,2048
9,0.508791,30000,2048
9,0.503045,30000,2048
9,0.502903,30000,2048
9,0.501247,30000,2048
9,0.500969,30000,2048
9,0.501013,30000,2048
9,0.501769,30000,2048
9,0.502369,30000,2048
9,0.500911,30000,2048
9,0.50097,30000,2048
9,0.501284,30000,2048
9,0.500666,30000,2048
9,0.500804,30000,2048
9,0.500482,30000,2048
9,0.505711,30000,2048
9,0.507173,30000,2048
9,0.513802,30000,2048
9,0.503819,30000,2048
9,0.502782,30000,2048
9,0.5009,30000,2048
9,0.50335,30000,2048
9,0.503537,30000,2048
9,0.500859,30000,2048
9,0.500631,30000,2048
9,0.531846,30000,2048
9,0.507376,30000,2048
9,0.500792,30000,2048
9,0.500831,30000,2048
9,0.508083,30000,2048
9,0.505535,30000,2048
9,0.501103,30000,2048
9,0.500756,30000,2048
9,0.500613,30000,2048
9,0.500749,30000,2048
9,0.500882,30000,2048
9,0.502741,30000,2048
9,0.500816,30000,2048
9,0.500799,30000,2048
9,0.501082,30000,2048
9,0.501159,30000,2048
9,0.502953,30000,2048
9,0.501392,30000,2048
9,0.503323,30000,2048
10,0.586014,30000,2048
10,0.503024,30000,2048
10,0.501617,30000,2048
10,0.503762,30000,2048
10,0.503531,30000,2048
10,0.5021,30000,2048
10,0.503684,30000,2048
10,0.503982,30000,2048
10,0.501439,30000,2048
10,0.501293,30000,2048
10,0.501717,30000,2048
10,0.503132,30000,2048
10,0.501455,30000,2048
10,0.501337,30000,2048
10,0.502807,30000,2048
10,0.50131,30000,2048
10,0.501351,30000,2048
10,0.501269,30000,2048
10,0.50185,30000,2048
10,0.501015,30000,2048
10,0.502332,30000,2048
10,0.500933,30000,2048
10,0.501404,30000,2048
10,0.501193,30000,2048
10,0.502023,30000,2048
10,0.527367,30000,2048
10,0.501881,30000,2048
10,0.508809,30000,2048
10,0.503113,30000,2048
10,0.505543,30000,2048
10,0.502612,30000,2048
10,0.503651,30000,2048
10,0.501465,30000,2048
10,0.501363,30000,2048
10,0.501136,30000,2048
10,0.501185,30000,2048
10,0.500862,30000,2048
10,0.501193,30000,2048
10,0.501168,30000,2048
10,0.502093,30000,2048
10,0.502174,30000,2048
10,0.501146,30000,2048
10,0.501076,30000,2048
10,0.504176,30000,2048
10,0.504404,30000,2048
10,0.503138,30000,2048
10,0.50337,30000,2048
10,0.503119,30000,2048
10,0.502004,30000,2048
10,0.505081,30000,2048
11,0.585889,30000,2048
11,0.503331,30000,2048
11,0.503344,30000,2048
11,0.503021,30000,2048
11,0.526253,30000,2048
11,0.503462,30000,2048
11,0.502895,30000,2048
11,0.503217,30000,2048
11,0.513143,30000,2048
11,0.505269,30000,2048
11,0.503177,30000,2048
11,0.503825,30000,2048
11,0.503279,30000,2048
11,0.505907,30000,2048
11,0.503278,30000,2048
11,0.506087,30000,2048
11,0.503791,30000,2048
11,0.504191,30000,2048
11,0.504363,30000,2048
11,0.502927,30000,2048
11,0.502878,30000,2048
11,0.503204,30000,2048
11,0.502988,30000,2048
11,0.502963,30000,2048
11,0.502929,30000,2048
11,0.502988,30000,2048
11,0.505065,30000,2048
11,0.504982,30000,2048
11,0.505169,30000,2048
11,0.504861,30000,2048
11,0.505143,30000,2048
11,0.5029,30000,2048
11,0.503096,30000,2048
11,0.502422,30000,2048
11,0.505468,30000,2048
11,0.505066,30000,2048
11,0.503761,30000,2048
11,0.534039,30000,2048
11,0.504445,30000,2048
11,0.504038,30000,2048
11,0.503327,30000,2048
11,0.502754,30000,2048
11,0.511614,30000,2048
11,0.510709,30000,2048
11,0.511249,30000,2048
11,0.504823,30000,2048
11,0.503943,30000,2048
11,0.503484,30000,2048
11,0.50283,30000,2048
11,0.503543,30000,2048
12,0.590296,30000,2048
12,0.504019,30000,2048
12,0.504912,30000,2048
12,0.503724,30000,2048
12,0.503524,30000,2048
12,0.503717,30000,2048
12,0.504046,30000,2048
12,0.50611,30000,2048
12,0.504201,30000,2048
12,0.503507,30000,2048
12,0.505756,30000,2048
12,0.504372,30000,2048
12,0.504026,30000,2048
12,0.50354,30000,2048
12,0.503436,30000,2048
12,0.504415,30000,2048
12,0.506332,30000,2048
12,0.505097,30000,2048
12,0.504257,30000,2048
12,0.503448,30000,2048
12,0.505884,30000,2048
12,0.531137,30000,2048
12,0.503522,30000,2048
12,0.503255,30000,2048
12,0.503863,30000,2048
12,0.503737,30000,2048
12,0.503311,30000,2048
12,0.503696,30000,2048
12,0.503946,30000,2048
12,0.503252,30000,2048
12,0.503051,30000,2048
12,0.503672,30000,2048
12,0.503765,30000,2048
12,0.503292,30000,2048
12,0.504082,30000,2048
12,0.513422,30000,2048
12,0.511167,30000,2048
12,0.506193,30000,2048
12,0.503321,30000,2048
12,0.50557,30000,2048
12,0.503403,30000,2048
12,0.503383,30000,2048
12,0.503107,30000,2048
12,0.503927,30000,2048
12,0.504502,30000,2048
12,0.506435,30000,2048
12,0.504578,30000,2048
12,0.50305,30000,2048
12,0.503362,30000,2048
12,0.505442,30000,2048
13,0.589777,30000,2048
13,0.504179,30000,2048
13,0.504534,30000,2048
13,0.50533,30000,2048
13,0.506861,30000,2048
13,0.509439,30000,2048
13,0.508443,30000,2048
13,0.504504,30000,2048
13,0.504692,30000,2048
13,0.504361,30000,2048
13,0.504488,30000,2048
13,0.504433,30000,2048
13,0.505207,30000,2048
13,0.504335,30000,2048
13,0.504287,30000,2048
13,0.50457,30000,2048
13,0.504338,30000,2048
13,0.504205,30000,2048
13,0.50435,30000,2048
13,0.504367,30000,2048
13,0.507705,30000,2048
13,0.504542,30000,2048
13,0.512984,30000,2048
13,0.509002,30000,2048
13,0.505006,30000,2048
13,0.505331,30000,2048
13,0.504266,30000,2048
13,0.504039,30000,2048
13,0.504277,30000,2048
13,0.505329,30000,2048
13,0.504334,30000,2048
13,0.50534,30000,2048
13,0.505207,30000,2048
13,0.506575,30000,2048
13,0.504768,30000,2048
13,0.504159,30000,2048
13,0.503994,30000,2048
13,0.504179,30000,2048
13,0.504001,30000,2048
13,0.505651,30000,2048
13,0.504555,30000,2048
13,0.507518,30000,2048
13,0.505609,30000,2048
13,0.504834,30000,2048
13,0.506395,30000,2048
13,0.506259,30000,2048
13,0.503886,30000,2048
13,0.506535,30000,2048
13,0.506514,30000,2048
13,0.50391,30000,2048
14,0.587587,30000,2048
14,0.50765,30000,2048
14,0.508077,30000,2048
14,0.506377,30000,2048
14,0.506962,30000,2048
14,0.506185,30000,2048
14,0.506251,30000,2048
14,0.506157,30000,2048
14,0.506325,30000,2048
14,0.513998,30000,2048
14,0.509504,30000,2048
14,0.506161,30000,2048
14,0.506985,30000,2048
14,0.506191,30000,2048
14,0.506867,30000,2048
14,0.508597,30000,2048
14,0.508779,30000,2048
14,0.506612,30000,2048
14,0.506223,30000,2048
14,0.50705,30000,2048
14,0.506296,30000,2048
14,0.506393,30000,2048
14,0.508864,30000,2048
14,0.507227,30000,2048
14,0.505981,30000,2048
14,0.506269,30000,2048
14,0.505934,30000,2048
14,0.506159,30000,2048
14,0.506707,30000,2048
14,0.511976,30000,2048
14,0.509192,30000,2048
14,0.506614,30000,2048
14,0.507584,30000,2048
14,0.506437,30000,2048
14,0.506126,30000,2048
14,0.50606,30000,2048
14,0.506386,30000,2048
14,0.506776,30000,2048
14,0.50823,30000,2048
14,0.506053,30000,2048
14,0.506586,30000,2048
14,0.506022,30000,2048
14,0.50629,30000,2048
14,0.506113,30000,2048
14,0.506132,30000,2048
14,0.505953,30000,2048
14,0.506283,30000,2048
14,0.506442,30000,2048
14,0.506917,30000,2048
14,0.505901,30000,2048
15,0.591675,30000,2048
15,0.508351,30000,2048
15,0.508516,30000,2048
15,0.508344,30000,2048
15,0.508285,30000,2048
15,0.508449,30000,2048
15,0.508155,30000,2048
15,0.509325,30000,2048
15,0.508295,30000,2048
15,0.50957,30000,2048
15,0.508703,30000,2048
15,0.50869,30000,2048
15,0.508683,30000,2048
15,0.50894,30000,2048
15,0.508502,30000,2048
15,0.50853,30000,2048
15,0.51615,30000,2048
15,0.510818,30000,2048
15,0.508743,30000,2048
15,0.511094,30000,2048
15,0.51255,30000,2048
15,0.509314,30000,2048
15,0.509391,30000,2048
15,0.510395,30000,2048
15,0.509177,30000,2048
15,0.509637,30000,2048
15,0.511563,30000,2048
15,0.524289,30000,2048
15,0.523707,30000,2048
15,0.509968,30000,2048
15,0.510073,30000,2048
15,0.511766,30000,2048
15,0.519297,30000,2048
15,0.510356,30000,2048
15,0.512185,30000,2048
15,0.511141,30000,2048
15,0.508519,30000,2048
15,0.51128,30000,2048
15,0.509863,30000,2048
15,0.508785,30000,2048
15,0.509071,30000,2048
15,0.508394,30000,2048
15,0.508479,30000,2048
15,0.508905,30000,2048
15,0.510149,30000,2048
15,0.509031,30000,2048
15,0.515749,30000,2048
15,0.510783,30000,2048
15,0.509962,30000,2048
15,0.508387,30000,2048
16,0.592221,30000,2048
16,0.508349,30000,2048
16,0.508319,30000,2048
16,0.508279,30000,2048
16,0.508853,30000,2048
16,0.508599,30000,2048
16,0.50836,30000,2048
16,0.508797,30000,2048
16,0.508406,30000,2048
16,0.508434,30000,2048
16,0.508048,30000,2048
16,0.508233,30000,2048
16,0.510451,30000,2048
16,0.511144,30000,2048
16,0.509318,30000,2048
16,0.509105,30000,2048
16,0.512469,30000,2048
16,0.509464,30000,2048
16,0.508666,30000,2048
16,0.510696,30000,2048
16,0.510831,30000,2048
16,0.512319,30000,2048
16,0.510514,30000,2048
16,0.509522,30000,2048
16,0.508718,30000,2048
16,0.508463,30000,2048
16,0.508493,30000,2048
16,0.508396,30000,2048
16,0.508582,30000,2048
16,0.508254,30000,2048
16,0.508502,30000,2048
16,0.508185,30000,2048
16,0.508812,30000,2048
16,0.509267,30000,2048
16,0.508369,30000,2048
16,0.508103,30000,2048
16,0.508671,30000,2048
16,0.50882,30000,2048
16,0.508245,30000,2048
16,0.50871,30000,2048
16,0.508414,30000,2048
16,0.509397,30000,2048
16,0.509273,30000,2048
16,0.508803,30000,2048
16,0.508414,30000,2048
16,0.508929,30000,2048
16,0.508442,30000,2048
16,0.508253,30000,2048
16,0.515393,30000,2048
16,0.510728,30000,2048
17,0.591842,30000,2048
17,0.510601,30000,2048
17,0.509804,30000,2048
17,0.511571,30000,2048
17,0.509314,30000,2048
17,0.509084,30000,2048
17,0.509105,30000,2048
17,0.511369,30000,2048
17,0.509831,30000,2048
17,0.509241,30000,2048
17,0.510499,30000,2048
17,0.509725,30000,2048
17,0.511363,30000,2048
17,0.509885,30000,2048
17,0.509309,30000,2048
17,0.509106,30000,2048
17,0.509518,30000,2048
17,0.509153,30000,2048
17,0.509495,30000,2048
17,0.510286,30000,2048
17,0.514632,30000,2048
17,0.512069,30000,2048
17,0.509043,30000,2048
17,0.509275,30000,2048
17,0.50908,30000,2048
17,0.51234,30000,2048
17,0.510817,30000,2048
17,0.509242,30000,2048
17,0.509944,30000,2048
17,0.510227,30000,2048
17,0.509887,30000,2048
17,0.509419,30000,2048
17,0.509198,30000,2048
17,0.509087,30000,2048
17,0.509253,30000,2048
17,0.509094,30000,2048
17,0.509395,30000,2048
17,0.509362,30000,2048
17,0.510286,30000,2048
17,0.509561,30000,2048
17,0.510109,30000,2048
17,0.509135,30000,2048
17,0.509908,30000,2048
17,0.515912,30000,2048
17,0.515774,30000,2048
17,0.509879,30000,2048
17,0.511639,30000,2048
17,0.510496,30000,2048
17,0.510009,30000,2048
17,0.51212,30000,2048
18,0.590774,30000,2048
18,0.511466,30000,2048
18,0.513792,30000,2048
18,0.512022,30000,2048
18,0.513637,30000,2048
18,0.515114,30000,2048
18,0.511285,30000,2048
18,0.51251,30000,2048
18,0.511607,30000,2048
18,0.511101,30000,2048
18,0.5116,30000,2048
18,0.511141,30000,2048
18,0.512446,30000,2048
18,0.514133,30000,2048
18,0.512707,30000,2048
18,0.511314,30000,2048
18,0.511759,30000,2048
18,0.512698,30000,2048
18,0.511331,30000,2048
18,0.512726,30000,2048
18,0.511382,30000,2048
18,0.511033,30000,2048
18,0.5115,30000,2048
18,0.511219,30000,2048
18,0.511629,30000,2048
18,0.511089,30000,2048
18,0.51224,30000,2048
18,0.51161,30000,2048
18,0.511512,30000,2048
18,0.512123,30000,2048
18,0.512758,30000,2048
18,0.511405,30000,2048
18,0.518101,30000,2048
18,0.514132,30000,2048
18,0.511381,30000,2048
18,0.512168,30000,2048
18,0.511816,30000,2048
18,0.516092,30000,2048
18,0.512031,30000,2048
18,0.511169,30000,2048
18,0.511431,30000,2048
18,0.511469,30000,2048
18,0.511281,30000,2048
18,0.511265,30000,2048
18,0.512108,30000,2048
18,0.51229,30000,2048
18,0.51333,30000,2048
18,0.512267,30000,2048
18,0.512941,30000,2048
18,0.513964,30000,2048
19,0.592636,30000,2048
19,0.512292,30000,2048
19,0.512364,30000,2048
19,0.512505,30000,2048
19,0.515619,30000,2048
19,0.521655,30000,2048
19,0.514393,30000,2048
19,0.512472,30000,2048
19,0.512303,30000,2048
19,0.51231,30000,2048
19,0.512237,30000,2048
19,0.512194,30000,2048
19,0.512443,30000,2048
19,0.513798,30000,2048
19,0.512566,30000,2048
19,0.512363,30000,2048
19,0.512091,30000,2048
19,0.512304,30000,2048
19,0.512251,30000,2048
19,0.512377,30000,2048
19,0.512041,30000,2048
19,0.512395,30000,2048
19,0.512647,30000,2048
19,0.512522,30000,2048
19,0.512224,30000,2048
19,0.512124,30000,2048
19,0.512333,30000,2048
19,0.512225,30000,2048
19,0.512003,30000,2048
19,0.512464,30000,2048
19,0.512696,30000,2048
19,0.51224,30000,2048
19,0.51308,30000,2048
19,0.512431,30000,2048
19,0.512075,30000,2048
19,0.511982,30000,2048
19,0.512355,30000,2048
19,0.512215,30000,2048
19,0.512385,30000,2048
19,0.512234,30000,2048
19,0.512297,30000,2048
19,0.512912,30000,2048
19,0.512429,30000,2048
19,0.512186,30000,2048
19,0.512407,30000,2048
19,0.512078,30000,2048
19,0.512309,30000,2048
19,0.519697,30000,2048
19,0.515239,30000,2048
19,0.513168,30000,2048
20,0.58278,30000,2048
20,0.512543,30000,2048
20,0.511924,30000,2048
20,0.512411,30000,2048
20,0.514434,30000,2048
20,0.512588,30000,2048
20,0.512213,30000,2048
20,0.512025,30000,2048
20,0.51232,30000,2048
20,0.512162,30000,2048
20,0.513133,30000,2048
20,0.512364,30000,2048
20,0.514504,30000,2048
20,0.512703,30000,2048
20,0.512189,30000,2048
20,0.511913,30000,2048
20,0.514671,30000,2048
20,0.513162,30000,2048
20,0.512515,30000,2048
20,0.515383,30000,2048
20,0.515696,30000,2048
20,0.513553,30000,2048
20,0.511757,30000,2048
20,0.51283,30000,2048
20,0.511924,30000,2048
20,0.512061,30000,2048
20,0.512482,30000,2048
20,0.512064,30000,2048
20,0.512356,30000,2048
20,0.512712,30000,2048
20,0.513039,30000,2048
20,0.51248,30000,2048
20,0.512228,30000,2048
20,0.512014,30000,2048
20,0.512976,30000,2048
20,0.512067,30000,2048
20,0.512151,30000,2048
20,0.511943,30000,2048
20,0.513367,30000,2048
20,0.512096,30000,2048
20,0.512265,30000,2048
20,0.511829,30000,2048
20,0.512325,30000,2048
20,0.513568,30000,2048
20,0.51273,30000,2048
20,0.512539,30000,2048
20,0.51215,30000,2048
20,0.512544,30000,2048
20,0.512551,30000,2048
20,0.512141,30000,2048
21,0.59162,30000,2048
21,0.572002,30000,2048
21,0.514003,30000,2048
21,0.514081,30000,2048
21,0.514043,30000,2048
21,0.514236,30000,2048
21,0.514086,30000,2048
21,0.514338,30000,2048
21,0.51409,30000,2048
21,0.514352,30000,2048
21,0.514859,30000,2048
21,0.514363,30000,2048
21,0.514278,30000,2048
21,0.514004,30000,2048
21,0.514108,30000,2048
21,0.520378,30000,2048
21,0.518611,30000,2048
21,0.514332,30000,2048
21,0.516581,30000,2048
21,0.514223,30000,2048
21,0.513819,30000,2048
21,0.514071,30000,2048
21,0.514089,30000,2048
21,0.51434,30000,2048
21,0.516527,30000,2048
21,0.518454,30000,2048
21,0.514817,30000,2048
21,0.515886,30000,2048
21,0.514499,30000,2048
21,0.514142,30000,2048
21,0.513927,30000,2048
21,0.514204,30000,2048
21,0.514033,30000,2048
21,0.514071,30000,2048
21,0.51472,30000,2048
21,0.514688,30000,2048
21,0.513907,30000,2048
21,0.514067,30000,2048
21,0.516298,30000,2048
21,0.516738,30000,2048
21,0.51397,30000,2048
21,0.514077,30000,2048
21,0.514147,30000,2048
21,0.513849,30000,2048
21,0.515022,30000,2048
21,0.513836,30000,2048
21,0.514258,30000,2048
21,0.514132,30000,2048
21,0.514212,30000,2048
21,0.516625,30000,2048
22,0.594985,30000,2048
22,0.522624,30000,2048
22,0.516113,30000,2048
22,0.51706,30000,2048
22,0.515461,30000,2048
22,0.515623,30000,2048
22,0.515575,30000,2048
22,0.515819,30000,2048
22,0.51563,30000,2048
22,0.515607,30000,2048
22,0.516328,30000,2048
22,0.51548,30000,2048
22,0.517366,30000,2048
22,0.516273,30000,2048
22,0.5162,30000,2048
22,0.516232,30000,2048
22,0.51625,30000,2048
22,0.516143,30000,2048
22,0.516148,30000,2048
22,0.516837,30000,2048
22,0.517148,30000,2048
22,0.51704,30000,2048
22,0.517175,30000,2048
22,0.517374,30000,2048
